бұл әмбебап дағдыларды дамытудың қажеттілігіне алып келеді .	this leads to the need to develop universal skills .	0.898485
әкімдіктер бұл мәселені күнделікті бақылауға алулары керек , " - деді а . аймағамбетов .	akimats need to take this issue for daily monitoring , " aimagambetov said .	1,25
31 мамырда қр премьер-министрі асқар мамин маңғыстау облысына жұмыс сапарымен барып , онда қр тұңғыш президенті - елбасы нұрсұлтан назарбаев алға қойған міндеттердің жүзеге асырылуымен және мемлекет басшысы қасым-жомарт тоқаевтың биылғы сәуір айында жұмыс сапары барысында өңірді әлеуметтік-экономикалық дамыту бойынша берген тапсырмаларының орындалуымен танысты .	may 31 , prime minister askar mamin visited mangistau region with a working trip , where he got acquainted with the implementation of the tasks set by the first president - elbasy nursultan nazarbayev , and the execution of instructions for the socio-economic development of the region , given by head of state kassym-jomart tokayev during the working visit in april 2019 .	1,25
қр премьер-министрі асқар мамин түркия республикасына ( тр ) жұмыс сапары аясында президент режеп ердоғанмен және вице-президент фуат октаймен келіссөздер жүргізді , қазақстан-түркия үкіметаралық экономикалық комиссиясының хі отырысына , екіжақты бизнес-форумның ашылуына және түрік бизнесінің капитандарымен кездесуге қатысты .	during his working visit to the republic of turkey , prime minister askar mamin held negotiations with president recep erdogan and vice president fuat oktay , attended the xi meeting of the kazakhstan-turkey intergovernmental economic commission and the opening of a bilateral business forum , and also met with the captains of turkish business .	1,25
қр премьер-министрі асқар маминнің төрағалығымен өткен қр үкіметінің селекторлық отырысында мемлекеттік-жекешелік әріптестікті ( мжә ) дамыту мәселелері қаралды .	at the government conference call chaired by prime minister askar mamin , issues of development of public-private partnership were considered .	1,25
" қазақстан - бұл алманың , қызғалдақтың отаны , жібек жолы , жылқы малы алғаш рет қолға үйретілген мекен .	" kazakhstan is the birthplace of apples , tulips , this is the silk road , this is the place where the horse was domesticated .	1,25
осы жылы қабылданған шаралардың негізінде қазақстан дүниежүзілік банктің " doing business " рейтингісінде 25-орынға ие болды .	this year , thanks to the measures taken , kazakhstan took 25th place in the world bank 's doing business ranking .	1,25
білімді , талантты және дені сау жастар - ұлтымыздың болашағы , " - деді бердібек сапарбаев .	educated , talented and healthy youth is the future of our nation , " berdibek saparbayev said in his speech .	1,25
бұл жердегі динамика жақсы , оны арттыратын боламыз , " - деп жауап берді премьер-министр .	the dynamics here are good , we will increase it , " the prime minister replied .	1,25
оны дамыту үшін ұлыбританияның , эстонияның , сингапурдың және технологиялық тұрғыдан дамыған басқа да елдердің озық тәжірибелері белсенді түрде енгізілуде .	for its development , advanced solutions of the uk , estonia , singapore , the usa and other technologically developed countries are actively being introduced .	1,25
үкімет басшысы сауда-экономикалық , инвестициялық , мәдени-гуманитарлық және басқа да салалардағы ынтымақтастықты арттыру үшін үлкен әлеуеттің бар екенін атап өтті .	the head of government noted the existence of significant potential for enhancing cooperation in trade , economic , investment , cultural and humanitarian and other fields .	1,25
қр премьер-министрі асқар маминнің төрағалығымен өткен үкімет отырысында халықтың аз қамтылған тобын , сонымен қатар жұмыс істейтін жастарды баспанамен қамту шаралары туралы қр индустрия және инфрақұрылымдық даму министрі роман скляр баяндады .	at the government meeting chaired by prime minister askar mamin , minister of industry and infrastructure development roman sklyar on measures to provide housing for low-income segments of the population , including the working youth .	1,25
еңбек өнімділігі - 4,4 млн теңгеден астам .	labor productivity - more than 4.4 million tenge .	1,25
президент қасым-жомарт тоқаев комиссия жұмысының 2019-2020 жылдарға арналған жоспарын бекітті .	president kassym-jomart tokayev approved the commission 's work plan for 2019-2020 .	1,25
" франция қазақстанның еуропадағы негізгі серіктестерінің бірі .	" france is one of the key partners of kazakhstan in europe .	1,25
үкімет басшысы оң динамиканы атап өтіп , мжә дамыту бойынша жұмыстарды жандандыруды тапсырды .	the head of government noted the positive dynamics and instructed to intensify work on the development of ppps .	1,25
жалпы көктемгі егіс аумағы 19 млн га құрады , оның ішінде астық дақылдары - 14,5 млн га , майлы дақылдар - 2,7 млн га , көкөніс бақша өнімдері мен картоп - 458,3 мың га , жем-шөп дақылдары - 1,2 млн га , техникалық дақылдар - 144 мың га .	in general , the sowing area was 19 million hectares , of which cereals occupied 14.5 million hectares , oilseeds - 2.7 million hectares , vegetables and melons and potatoes - 458.3 thousand hectares , fodder crops - 1 , 2 million hectares , industrial crops - 144 thousand hectares	1,25
үкімет басшысы мүдделі мемлекеттік органдарға ұлттық экономика министрлігімен бірлесіп , жетекшілік ететін салаларда мжә дамыту бойынша жол карталарын әзірлеуді тапсырды .	the head of government instructed interested state bodies together with the ministry of national economy to develop roadmaps for the development of ppps in supervised sectors .	1,25
келіссөздер барысында сауда-экономикалық , инвестициялық , көлік-логистика , ауыл шаруашылығы және басқа да салалардағы ынтымақтастықты одан әрі дамыту мәселелері талқыланды .	during the negotiations , issues of further development of cooperation in the trade , economic , investment , transport and logistics , agricultural and other fields were discussed .	1,25
жұмыс істей алатындарға - оларға оқудан өтуге , мамандық алуға , жеке кәсіп ашуға , жұмысқа орналасуға барлық жағдай жасалып жатыр , " - деп атап өтті премьер-министр .	and those who can work , all conditions are created for them to be able to undergo training , get a profession , open their own business , get a job , " the prime minister emphasized .	1,25
қр индустрия және инфрақұрылымдық даму министрі роман скляр осы жылы 6 ай ішінде тұрғын үй құрылысына 605,7 млрд теңге инвестиция тартылғанын , бұл 2018 жылғы деңгейден 15,5 % -ға жоғары екенін айтты .	minister of industry and infrastructure development roman sklyar noted that over 6 months of 2019 , investments in housing construction amounted to 605.7 billion tenge , which is 15.5 % higher than the 2018 level .	1,25
" нұрлы жол " мемлекеттік бағдарламасы аясында бұл жобаны табысты іске асыру жібек жолының сауда ағынына және бүкіл біздің аймақтың дамуына жаңа серпін береді , " - деді а . арипов " бұл автомагистральдің , ең алдымен , қазақстан мен өзбекстан арасындағы сауда-экономикалық қарым-қатынастарды одан әрі жандандыру үшін маңызы зор " екенін атап өтіп .	" the successful implementation of this project within the framework of the nurly zhol state program will give a new impetus to the silk road trade flows and the development of our entire region , " said aripov , noting that " this highway is , first of all , of great importance for the further activation of trade economic relations between kazakhstan and uzbekistan . "	1,25
сонымен қатар , нұр-сұлтан қаласы мен маңғыстау облысында 3 көрсеткіш бойынша , солтүстік қазақстан облысында 2 көрсеткіш бойынша , алматы , қостанай , батыс қазақстан , қызылорда және қарағанды облыстарында 1 көрсеткіш бойынша төмендеу байқалады .	at the same time , a decrease is noted for three indicators in nur-sultan and the mangistau region , for 2 indicators - in the north kazakhstan region , for 1 indicator - in almaty , kostanay , west kazakhstan , kyzylorda and karaganda regions .	1,25
барлық сұрақтарға жауап берілді .	all questions were answered .	1,25
қр премьер-министрі асқар маминнің төрағалығымен өткен үкіметтің селекторлық отырысында " нұрлы жер " мемлекеттік тұрғын үй құрылысы бағдарламасын іске асыру барысы және 2020-2025 жылдарға арналған жобасы қаралды .	at the government conference call chaired by prime minister askar mamin , the implementation of the nurly zher state housing construction program and its project for 2020-2025 were reviewed .	1,25
" еуропалық одақ сарапшыларының қосқан үлестері басқару , жекешелендіру , цифрландыру , мемлекеттік-жекеменшік әріптестік , тұрақты даму салаларындағы кейбір негізгі стратегияларымыз бен құжаттарымызды әзірлеу және іске асыру үшін маңызды болды , олар қазақстан экономикасының өсуіне және ел халқының әл-ауқатын жақсартуда үлкен рөл атқарады , " - деді а . мамин .	" the contribution of eu experts was important for the development and implementation of some of our key strategies and documents in the areas of governance , privatization , digitalization , public-private partnerships , sustainable development , which continue to play a big role in promoting the growth of the kazakhstani economy and improving the well-being of the country 's population , " said mamin .	1,25
" инвесторлар үйінде " а . маминге павлодар облысына инвестициялар тарту жұмыстары таныстырылды .	in the " house of investors " mamin was presented the investment attraction work carried out in the pavlodar region .	1,25
2 мыңға жуық құрылысшы әлеуметтік нысандарда жұмыс істейді , олар білім беру мекемелерінің 50 ғимаратын , 4 денсаулық сақтау нысанын және екі спорт мектебін пайдалануға тапсырды .	almost 2 thousand builders work at social facilities , they have already passed 50 buildings of educational institutions , four healthcare facilities and two sports schools .	1,25
ауылдық жерлерді кең жолақты интернетпен ары қарай қамту үшін 2018-2021 жылдарда талшықты-оптикалық және lte ( 4g ) желілерін салу жоспарлануда .	in order to further provide rural areas with broadband internet access in 2018-2021 , it is planned to build fiber-optic lines and lte ( 4g ) networks .	1,25
осы жылдың 7 айында екі ел арасындағы аөк өнімдерінің тауар айналымы 24,5 % -ға өсіп , $ 297 млн құрады .	so , over the 7 months in 2019 , the commodity circulation of agricultural products between our countries grew by 24.5 % and amounted to $ 297 million .	1,25
үкімет басшысы қазақстанның ресей , қытай және орталық азия бағыттарында телекоммуникациялық трафикті қамтамасыз етуге қабілетті көлік инфрақұрылымын құру жөніндегі жоспары туралы ақпараттандырды .	the head of government informed about kazakhstan 's plans to create a transport infrastructure capable of providing telecommunication traffic to russia , china and central asia .	1,25
екі ел арасындағы бизнес құрылымдардың өзара тиімді ынтымақтастығын нығайту және қазақстанда жаңа бірлескен инвестициялық жобаларды іске асыру мәселелері талқыланды .	the issues of strengthening mutually beneficial cooperation between business structures of the two countries and the implementation of new joint investment projects in kazakhstan were discussed .	1,26
қр премьер-министрі нұр-сұлтан қаласы әкімдігінің негізгі жұмысы газбен жабдықтау , көшені жарықтандыру , нөсер канализациясы , әлеуметтік нысандар салу , абаттандыру , көлік желілерін дамыту мәселелерін жедел түрде шешу екенін айтты .	the prime minister noted that the main work of nur-sultan akimat is to promptly address issues of gas supply , street lighting , storm sewers , construction of social facilities , landscaping , and development of transport networks .	1,26
үшінші .	third .	1,26
биылғы қаңтар-маусым аралығында екі ел арасындағы тауар айналымы $ 1,1 млрд құрады , бұл өткен жылдың сәйкес кезеңіндегі көрсеткіштен 31,8 % жоғары .	in january-june 2019 trade between the two countries amounted to $ 1.1 billion , which is 31.8 % higher than the same period last year .	1,26
аталған жұмыстар аяқталғаннан кейін біздің елдеріміз транзиттік әлеуетті толыққанды жүзеге асыра алатынына сенімдімін , " - деді әлихан смайылов .	i am sure that with the completion of work , our countries will be able to fully realize the transit potential , " said alikhan smailov .	1,26
конгресте австралия , жаңа зеландия , ақш , африка , еуропа және тмд елдерінен 120-ға жуық спикер сөз сөйледі және жалпы саны мыңнан астам делегат қатысты .	about 120 speakers and more than a thousand delegates from australia , new zealand , the usa , africa , europe and the cis countries spoke at the congress .	1,26
4 ірі агломерацияның ( нұр-сұлтан , алматы , ақтөбе және шымкент қалалары мен оларға іргелес елді мекендерінің ) халық саны 1 млн. адамға артты .	the population of four large agglomerations ( nur-sultan , almaty , aktobe and shymkent with nearby settlements ) increased by 1 million people .	1,26
fung group төрағасы виктор фунгпен кездесуде әлемдік экономика және сауда нарығындағы өзгерістер , қаржы секторын дамытудың өзекті мәселелері талқыланды .	at a meeting with the chairman of the fung group victor fung , topical issues of changing the global economy and trade market and the development of the financial sector were discussed .	1,26
осы тұрғыда ұлттық туристік өнім дамитын болады .	in this vein , the national tourism product will develop .	1,26
бұдан өзге , биылғы 1 қазанға дейін мемлекеттік органдардың барлық ақпараттық жүйелерін әлеуметтік медициналық сақтандыру қорымен интеграциялау жұмыстары аяқталады .	in addition , by oct. 1 , 2019 , work will be completed on the integration of all information systems of state bodies with the social health insurance fund .	1,26
жүргізіліп жатқан инфрақұрылымды жаңғырту ауыл экономикасын дамытуға жаңа серпін береді .	the ongoing infrastructure modernization will give a new impetus to the development of the rural economy .	1,26
ақш - қазақстан экономикасының ірі инвесторларының бірі .	the usa is one of the largest investors in the economy of kazakhstan .	1,26
" бәйтерек " ұбх " ақ , " қазмұнайгаз " ұк " ақ , ахқо , deloitte , shell , нидерландының бизнес және жұмыс берушілер конфедерациясының және т.б. өкілдері екі ел арасындағы сауда-экономикалық және инвестициялық өзара іс-қимылды дамыту перспективалары туралы баяндады .	representatives of baiterek nmh , jsc nc kazmunaygas , aifc , deloitte , shell , the confederation of business and employers of the netherlands , and others presented reports on the prospects for the development of trade , economic and investment cooperation between the two countries .	1,26
" тұңғыш президент - елбасы н . назарбаев және мемлекет басшысы қ . тоқаев түркістан қаласының дамуына ерекше көңіл бөліп отыр .	" the first president - elbasy nursultan nazarbayev and the head of state kassym-jomart tokayev pay special attention to the development of the city of turkistan .	1,26
ағымдағы жылғы 19 қыркүйектегі жағдай бойынша энергия көздері қоймаларында көмір қоры 4 млн тонна көмірді құрайды , бұл өткен жылғы деңгейден 15 % -ға артық және 101,9 мың тонна мазут , бұл өткен жылғы көрсеткіштен 23 % -ға артық .	as of sep. 19 , 2019 , the coal stock in energy sources ' warehouses is 4 million tons of coal , which is 15 % more than last year and 101.9 thousand tons of fuel oil , which is 23 % more than last year .	1,26
" valmont industries " озық технологияларын пайдалану өсімдік шаруашылығы және мал шаруашылығы үшін жем-шөп базасын құруда мультипликативті әсер береді , " - деді а . мамин .	" the use of advanced technologies by valmont industries will have a multiplier effect on crop production and the creation of a forage base for livestock production , " said mamin .	1,26
кездесу барысында тараптар екі ел арасындағы өзара іс-қимылдың өзекті салаларындағы қысқа мерзімді және ұзақ мерзімді перспективаларға арналған екіжақты ынтымақтастықтың маңызды мәселелерін талқылады .	during the meeting , the parties discussed important issues of bilateral cooperation between the two countries for the short and long term prospects in the relevant areas of cooperation .	1,26
кешенді жоспардың қала мен жалпы ел экономикасы үшін әлеуметтік-экономикалық әсері туралы ұлттық экономика министрі р . дәленов баяндады .	minister of national economy ruslan dalenov reported on the socio-economic effect of the implementation of the comprehensive plan for the economy of the city and the country as a whole .	1,26
олардың ішінде қр үкіметінің мүшелері , нұр-сұлтан қаласының әкімі , ақмола облысының әкімі , мемлекеттік және қоғамдық ұйымдардың , дипломатиялық корпустың , жергілікті атқарушы органдардың өкілдері , студенттер , еріктілер бар .	among them are members of the government , akim of nur-sultan , akim of akmola region , representatives of state and public organizations , the diplomatic corps , local executive bodies , students , volunteers .	1,26
перспективалы өнімдер - ет , ет және сүт өнімдері , соя , жүгері .	promising products are meat , meat and dairy products , soybeans , corn .	1,26
аталған заң жобалары мемлекет басшысымен келісілген және белгіленген тәртіппен республикалық бюджет комиссиясымен мақұлданған .	these bills are agreed with the head of state and in the prescribed manner approved by the republican budget commission .	1,26
2 . қосымша әлеуметтік қолдау шаралары ретінде қаланың әрбір тұрғынына ( 44 тыс . 781 человек ) бір мезеттік 100 мың теңге көлемінде өтемақы төлеу ;	2 . as an additional social support measures , each citizen of the city ( 44 thousand 781 people ) will be paid 100,000 tenge at a time ;	1,26
отырыстың күн тәртібіндегі бірінші мәселе бойынша ұлттық экономика министрі р . дәленов , индустрия және инфрақұрылымдық даму министрі р . скляр , қр ұлттық банкінің төрағасы е . досаев , бірінші қаржы вице-министрі б . шолпанқұлов баяндады .	ministers of national economy ruslan dalenov , industry and infrastructure development - roman sklyar , chairman of the national bank of kazakhstan erbolat dossaev , first vice minister of finance berik sholpankulov reported on the first issue on the agenda of the meeting .	1,26
қр премьер-министрінің бірінші орынбасары - қаржы министрі ә . смайыловтың төрағалығымен экономикалық ынтымақтастық және даму ұйымымен ( эыдұ ) өзара іс-қимыл жөніндегі кеңес отырысы өтті .	first deputy prime minister - minister of finance of kazakhstan alikhan smailov chaired a meeting of the council for cooperation with the organization for economic cooperation and development .	1,26
бұл туралы қр тұңғыш президенті - елбасының баспасөз қызметі хабарлайды .	this was reported by the press service of the first president of kazakhstan - elbasy .	1,26
қазақстан республикасының премьер-министрі асқар мамин және өзбекстан республикасының премьер-министрі абдулла арипов " бейнеу - ақжігіт - өзбекстан шекарасы " бағытындағы халықаралық маңызы бар автокөлік жолының ашылу рәсіміне қатысты .	prime minister of kazakhstan askar mamin and the prime minister of uzbekistan abdulla aripov took part in the opening ceremony of the international highway beineu - akzhigit - the border of uzbekistan .	1,26
ферросилицийдің негізгі көлемі ресейге , түркияға , оңтүстік кореяға , ақш-қа және еуропалық одақ елдеріне жеткізіледі .	the main volume of ferrosilicon will be supplied to russia , turkey , south korea , the united states and the countries of the european union .	1,26
жақында , мәселен , біздің бастамамыз бойынша кейбір мектептер мен емханалардың бірінші басшылары бірінші қабаттарға көшті .	recently , for example , on our initiative , the first leaders of some schools and clinics moved to the first floors .	1,26
ең көп дебиторлық берешек алматы қаласында- 2,6 млрд теңге , нұр-сұлтан қаласы - 1,7 млрд теңге , маңғыстау облысында - 1,5 млрд теңге , шымкент қаласында - 1,3 млрд теңге көлемінде сақталып отыр .	the largest receivables are maintained in almaty - 2.6 billion tenge , nur-sultan - 1.7 billion tenge , the mangystau region - 1.5 billion tenge , shymkent - 1.3 billion tenge .	1,26
эыдұ-мен ынтымақтастықты дамыту елдің сыртқы экономикалық саясатының басымдықтарының бірі болып табылатынын атап өтіп , қазақстанның эыдұ-мен өзара іс-қимылы туралы қр ұлттық экономика бірінші вице-министрі ә . ирғалиев хабардар етті .	first vice minister of national economy aset irgaliyev informed about the interaction of kazakhstan with the oecd , emphasizing that the development of cooperation with the oecd is one of the priorities of the country 's foreign economic policy .	1,27
осы жылдың маусым айында қазақстан республикасының сауда және интеграция министрлігі құрылды , ол дсұ-мен өзара іс-қимыл мәселелерін ілгерілетуді қоса алғанда , еліміздің ішкі және сыртқы сауда саясатын қалыптастыруға және жүзеге асыруға бағытталған .	in june of this year , the ministry of trade and integration of the republic of kazakhstan was created , which is called upon to formulate and implement the country 's internal and external trade policy , including promoting issues of interaction with the wto .	1,27
енді нұр-сұлтан қаласы барлық шығындарды өтеп , жыл сайын бюджетке триллиондаған кіріс әкеліп отыр , " - деді елбасы .	and now , the city of nur-sultan , having recovered all the costs , annually brings trillions of revenue to the budget , " said elbasy .	1,27
бұдан басқа , қр премьер-министрі жаңа саябақ пен қалалық арбат салынып жатқан құрылыс алаңдарын аралады .	in addition , the prime minister visited the construction sites of the new park and the city arbat .	1,27
" қазақстан азия даму банкіне қосылған орталық азиядағы алғашқы мемлекет .	" kazakhstan was the first central asian country to join the asian development bank .	1,27
үкімет өзекті әлеуметтік мәселелерді шешу шараларын әзірледі .	the government prepared measures to address pressing social problems .	1,27
осының барлығы ел игілігі үшін жасалып жатыр , " - деді нұрсұлтан назарбаев өңірлік бақ өкілдеріне .	all this is done for the benefit of people , " nursultan nazarbayev told representatives of the regional media .	1,27
" елбасы бастамалары мен мемлекет басшысының қазақстандықтардың әл-ауқатын жақсарту жөніндегі тапсырмаларын уақытылы және сапалы орындау үшін инвестицияларды белсенді тартуды , өнімді жұмыс орындарын құруды , экономиканы әртараптандыруды , өнімділікті арттыруды , экспортты ілгерілетуді , технологиялар мен инновациялар трансфертін жалғастыру қажет , " - деді қр премьер-министрі .	" for the timely and high-quality implementation of the initiatives of elbasy and the instructions of the head of state to improve the welfare of kazakhstanis , it is necessary to continue to actively attract investments , create productive jobs , diversify the economy , increase productivity , promote exports , transfer technology and innovation , " the prime minister emphasized .	1,27
" қалалар мен облыстардың әкімдері жүргізіліп жатқан реформаларды іске асыру және бизнес жүргізуге , инвестициялар тартуға қолайлы жағдайлар жасау , инфрақұрылымды дамыту бойынша жұмысты күшейтуі қажет , " - деді премьер-министр .	" akims of cities and regions need to intensify efforts to implement ongoing reforms and create favorable conditions for doing business in the regions , attracting investments , and developing infrastructure , " said the prime minister .	1,27
өзекті әлеуметтік мәселелерді шешу - үкімет жұмысының аса маңызды басымдығы .	the solution of current social issues is the most important priority of the government .	1,27
қр премьер-министрі асқар мамин қалалық туризм бойынша viii жаһандық саммиттің ашылуына қатысты .	prime minister askar mamin attended the opening of the viii global summit on urban tourism .	1,27
1500 адамға лайықталған ғимарат екі аймақтан тұрады - зияткерлік және спорттық даму аймағы .	the building , designed for 1,500 people , consists of two zones - intellectual and sports development .	1,27
мен өңірлерге жиі барамын , жастармен кездесемін .	i often visit regions , meet with young people .	1,27
үкімет бұл тәсілдерді зерттеп , қолдау көрсетуі қажет , " - деді елбасы .	and the government needs to study and support these approaches , " said elbasy .	1,27
" қазақстан мен франция - стратегиялық серіктестер .	" kazakhstan and france are strategic partners .	1,27
мақсатымыз - қазақстанда бизнес үшін ең үздік жағдай жасау және " doing business " рейтингінің топ-25 үздік елдерінің халықаралық бағасына ие болу .	the goal is to create the best conditions for business in kazakhstan and get an international rating of the top-20 of the best countries of the doing business rating .	1,27
бұл бағаны ұстап тұрудың маңызды факторы болады .	this will be an important factor in containing prices .	1,27
жиынға қазақстандық тараптан қр премьер-министрінің бірінші орынбасары - қаржы министрі әлихан смайылов , ресейлік тараптан - рф үкіметі төрағасының бірінші орынбасары - қаржы министрі антон силуанов қатысты .	the first deputy prime minister - minister of finance of kazakhstan alikhan smailov was a co-chair from the kazakh side , and the first deputy prime minister - minister of finance of russia anton siluanov co-chaired from the russian side .	1,27
бұл ұйымның болашағы зор " деп санайды , " - деді а.мамин.	this organization has a great future , " said mamin .	1,27
республикалық бюджет шығыстары 98,9 % -ға игерілді .	republican budget expenditures were disbursed by 98.9 % .	1,27
оның ішінде республикалық бюджеттен - 2,7 млрд теңге	including from the republican budget - 2.7 billion tenge .	1,27
құрылыс саласында жеделдеу байқалады .	acceleration is observed in construction .	1,27
бұл бағытта ктн жобаларының инвестициялық тартымдылығын арттыру жұмыстары жүргізіліп жатыр .	in this direction , the work on increasing the investment attractiveness of sewage projects is underway .	1,27
" бақытымызға орай , біздің елде дарынды балалар өте көп .	" fortunately , there are many gifted children in our country .	1,28
бюджет қаражаттарын жұмсаудың басым бағыттары - экономиканың нақты секторын қолдау , жұмыс орындарын сақтау және әлеуметтік саланы дамыту болды .	the priority areas for spending budget funds were the support of the real sector of the economy , the preservation of jobs and the development of the social sphere .	1,28
көп балалы , аз қамтылған отбасылар - 28 126 адам .	large , low-income families - 28,126 people .	1,28
ізгі ниетпен ,	respectfully ,	1,28
елдер арасында визасыз режим орнаған , осы жылдың желтоқсан айында нұр-сұлтан мен доха арасында тікелей рейстер ашылады деп жоспарлануда .	a visa-free regime was established between the countries ; in december of this year , it is planned to launch direct flights between nur-sultan and doha .	1,28
қаланы қалпына келтіруге еліміздің барлық өңірлері атсалысады .	all regions of the country will take part in the restoration of the city .	1,28
" ақпараттық жүйелерді интеграциялау жоспары барлық мемлекеттік органдарға қатысты және 2019-2020 жылдарға есептелген .	" the plan for the integration of information systems affects all government agencies and is designed for 2019-2020 .	1,28
" әкімдіктер жаңартылатын энергия көздері жобалары бойынша инвесторлармен белсенді жұмыс жүргізіп , өңірлердегі экологиялық жағдайды жақсарту мақсатында оларды көбірек қолдануы керек , " - деді премьер-министр .	" akimats should actively work with investors on renewable energy projects , expand their application to improve the environmental situation in the regions , " said the prime minister .	1,28
мықты өңірлер - қуатты қазақстан	strong regions - strong kazakhstan	1,28
бұл туралы қр тұңғыш президенті - елбасының баспасөз қызметі хабарлайды .	this was reported by the press service of the first president - elbasy .	1,28
тараптар механикаландырылған суару , телекоммуникациялар , жаңартылатын энергетика , инфрақұрылымдық құрылыс , сондай-ақ аграрлық ғылым және білім салаларындағы ынтымақтастық перспективаларын және тәжірибе алмасу мәселелерін талқылады .	the parties discussed the prospects for cooperation and exchange of experience in the application of high technologies for machine irrigation , telecommunications , renewable energy , infrastructure construction , as well as agricultural science and education .	1,28
қр премьер-министрі асқар мамин катар премьер-министрінің орынбасары хамад бин абдулазиз әл-каваримен келіссөздер өткізді .	prime minister askar mamin held talks with qatar deputy prime minister hamad bin abdulaziz al-kawari .	1,28
қазақстан үкіметінің басшысы тараптардың көлік-логистикалық бағыттағы нәтижелі жұмыстарын атап өтті .	the head of the kazakh government noted the efficient work of the parties in the transport and logistics direction .	1,28
ол биыл барлық өңірлерде " қарапайым заттар экономикасы " тауарлары мен қызметтерін сатып алуларда жергілікті қамту үлесі 20 % -ға артатынын айтты .	he noted that in 2019 in all regions the share of local content in the procurement of goods and services of the " economy of simple things " will be increased by 20 % .	1,28
" өңдеу өнеркәсібінде өсу 3,2 % құрады .	" in manufacturing , growth was 3.2 % .	1,28
" біз жүргізіліп отырған бағам саясатына қатысты халықтың және бизнестің сенімін және транспаренттілігін арттыру жөніндегі ұсыныстарды президент белгілеген мерзімде ұсынуға дайынбыз , " - деп сөзін қорытындылады ұлттық банк басшысы .	" we are ready to provide our proposals for increasing transparency and public and business confidence in the exchange rate policy pursued by the president of kazakhstan , " the head of the national bank said .	1,28
қр премьер-министрі асқар мамин қазақстанға ресми сапармен келген азия даму банкінің ( адб ) президенті такехико накаоны қабылдады .	prime minister askar mamin received president of the asian development bank takehiko nakao , who arrived in kazakhstan with an official visit .	1,28
бұндай жағдай орын алмауы керек , " - деді бердібек сапарбаев .	this should not be happening , " said berdibek saparbayev .	1,28
қазақстан көпвекторлы сыртқы саясатты жүргізуді жалғастыруда , негізгі серіктестер - ресей , қытай , ақш , еуропа одағы , орталық азия және тмд елдерімен стратегиялық өзара іс-қимылды нығайтуда .	kazakhstan continues to pursue a multi-vector foreign policy , strengthens strategic cooperation with its main partners - russia , china , the usa , the european union , the countries of central asia and the cis .	1,28
жалпы , республика бойынша 2018 жылмен салыстырғанда жэк объектілерінің саны 2019 жылы 20 объектіге артты : 67-ден 87-ге дейін , жэк объектілерінің жиынтық қуаты 1,9 есе артты : 2018 жылғы 537 мвт-тан 2019 жылы 1042 мвт-қа дейін , " - деді бірінші вице-министр .	in the whole country in comparison with 2018 , the number of renewable energy facilities in 2019 increased by 20 objects : from 67 to 87 , the total capacity of renewable energy facilities increased 1.9 times : from 537 mw in 2018 up to 1,042 mw in 2019 , " said the first vice minister .	1,28
жақындары мен туған-туыстарына қайғырып көңіл айтамын . "	i express my sincere condolences to the families and friends . "	1,28
атаулы әлеуметтік көмектің жаңа форматы әзірленіп жатыр .	a new format of targeted social assistance is being developed .	1,28
" депутаттар көтерген барлық сауалдар , ескертулер мен ұсыныстар бойынша нақты жұмыстар ұйымдастырылады .	" on all the questions , comments , suggestions raised by the deputies , concrete work will be organized .	1,28
сондай-ақ , мұнда " jastar time " инновациялық орталығы орналасқан , онда 5-11 сынып оқушылары ат бағыттары бойынша оқытылады , атап айтсақ : 2d / 3d графикасы , бағдарламалау , видео жасау және т.б.	the innovation center " zhastar time " is also located here , where schoolchildren of grades 5-11 are taught in it areas : 2d / 3d graphics , programming , video creation , etc .	1,28
елбасы нұрсұлтан назарбаевтың " ел үміті " бастамасын қор үкімет , облыс әкімдіктері мен бизнес-қауымдастық және үкіметтік емес ұйымдармен бірлесіп жүзеге асырады .	nursultan nazarbayev 's initiative el umiti will be implemented by the first president 's fund together with the government , regional akimats , the business community and ngos .	1,28
бүгін ташкент қаласында қр премьер-министрі асқар мамин өзбекстан президенті шавкат мирзиеевпен кездесті .	prime minister askar mamin met with the president of uzbekistan shavkat mirziyoyev on nov. 1 in tashkent .	1,28
атап айтқанда , асқар мамин металлургия , фармацевтика , тамақ өнеркәсібі , көлік инфрақұрылымын дамыту салаларындағы инвестициялық жобалардың іске асырылу барысын тексерді .	askar mamin inspected the implementation of investment projects in the field of metallurgy , pharmaceutical , food industry , development of transport infrastructure .	1,28
сондай-ақ , қазақстанның тұңғыш президенті қаржы орталығы биржасының негізгі акционерлері және қатысушыларымен кездесті .	during the visit , the first president of kazakhstan also met with key shareholders and participants of the financial center exchange .	1,28
